,Company,TypeName,Ram,Weight,Price,Touchscreen,Ips,ppi,Cpu brand,HDD,SSD,Gpu brand,os,Inches
227,Asus,Notebook,8,2.0,40972.32,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,15.6
228,Asus,Notebook,8,2.69,47472.48,0,0,127.33567457123111,Intel Core i5,500,256,Nvidia,Windows,17.3
229,HP,Notebook,8,1.9,67612.31999999999,0,0,141.21199808219862,Intel Core i7,1000,0,AMD,Windows,15.6
230,Asus,Notebook,4,2.37,21258.1872,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,15.6
231,HP,Notebook,4,2.1,17582.399999999998,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows,15.6
232,Lenovo,Gaming,16,3.2,79866.72,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,15.6
233,Dell,Notebook,8,1.6,45767.52,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,14.0
234,Acer,2 in 1 Convertible,8,1.6,36709.92,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,13.3
235,Dell,Notebook,16,2.36,47898.72,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Others/No OS/Linux,15.6
236,Acer,Notebook,4,2.1,20779.2,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux,15.6
237,Asus,Notebook,4,2.2,30636.0,0,0,141.21199808219862,AMD Processor,1000,128,AMD,Windows,15.6
238,Asus,Gaming,32,4.7,207259.2,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows,17.3
239,Acer,Gaming,8,2.5,45074.88,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,15.6
240,Lenovo,Notebook,8,2.2,31381.92,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows,15.6
241,Asus,Notebook,8,2.1,61005.6,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows,17.3
242,Asus,Notebook,8,2.69,47365.92,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Others/No OS/Linux,17.3
243,Dell,Gaming,8,2.56,46833.12,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,15.6
244,Lenovo,2 in 1 Convertible,8,1.38,57489.12,1,1,158.48253022174808,Intel Core i7,0,256,Intel,Windows,13.9
245,Dell,Notebook,8,2.2,52480.8,0,0,141.21199808219862,Intel Core i7,2000,128,AMD,Windows,15.6
246,HP,Notebook,8,2.04,29783.52,1,0,100.45466986113651,Intel Core i5,1000,0,Intel,Windows,15.6
247,Asus,Gaming,16,3.6,159786.72,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows,17.3
248,HP,Notebook,4,1.49,35964.0,0,1,165.6321180513006,Intel Core i5,500,0,Intel,Windows,13.3
249,Apple,Ultrabook,8,1.37,108691.2,0,1,226.98300468106115,Intel Core i5,0,512,Intel,Mac,13.3
250,Dell,2 in 1 Convertible,8,2.08,43636.32,1,1,141.21199808219862,Intel Core i7,1000,0,Intel,Windows,15.6
251,Asus,Gaming,16,4.3,95850.72,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
252,Asus,Notebook,4,1.68,24988.32,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows,15.6
253,Lenovo,2 in 1 Convertible,8,1.37,98514.72,1,1,158.48253022174808,Intel Core i7,0,512,Intel,Windows,13.9
254,Acer,Notebook,4,3.0,37402.56,0,1,127.33567457123111,Intel Core i3,0,256,Nvidia,Windows,17.3
255,Dell,Ultrabook,8,1.41,50562.72,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,13.3
256,HP,Notebook,8,1.91,23757.552,0,0,100.45466986113651,AMD Processor,0,128,AMD,Windows,15.6
257,HP,Notebook,16,2.9,56423.52,0,1,127.33567457123111,Intel Core i7,1000,0,Nvidia,Windows,17.3
258,MSI,Gaming,16,4.14,133146.72,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows,17.3
259,Lenovo,2 in 1 Convertible,8,2.0,90522.72,1,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,15.6
260,Dell,Notebook,8,2.8,60845.76,0,0,127.33567457123111,Intel Core i7,1000,128,AMD,Windows,17.3
261,Lenovo,Notebook,4,2.2,23656.32,0,0,141.21199808219862,Intel Core i3,0,256,Intel,Others/No OS/Linux,15.6
262,HP,Notebook,4,2.1,38468.16,0,1,141.21199808219862,Intel Core i5,500,0,Intel,Windows,15.6
263,Dell,Notebook,4,2.18,35004.96,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows,15.6
264,Dell,Notebook,8,2.24,30103.2,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows,15.6
265,Dell,2 in 1 Convertible,8,2.67,42570.72,1,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,15.6
266,Asus,2 in 1 Convertible,8,1.1,79866.72,1,0,165.6321180513006,Intel Core i7,0,1024,Intel,Windows,13.3
267,Lenovo,Notebook,4,2.2,24881.76,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Others/No OS/Linux,15.6
268,HP,Notebook,8,2.5,54239.04,0,0,127.33567457123111,Intel Core i7,1000,0,Nvidia,Windows,17.3
269,Lenovo,Notebook,8,2.05,46886.4,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,15.6
270,Apple,Ultrabook,8,1.37,104370.192,0,1,226.98300468106115,Intel Core i5,0,512,Intel,Mac,13.3
271,Asus,Gaming,16,3.2,82530.72,0,0,127.33567457123111,AMD Processor,1000,256,AMD,Windows,17.3
272,Dell,Notebook,8,2.14,39164.5296,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Others/No OS/Linux,15.6
273,Lenovo,2 in 1 Convertible,16,1.36,133146.72,1,0,209.8006828649808,Intel Core i7,0,512,Intel,Windows,14.0
274,Toshiba,Notebook,8,2.2,43263.36,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Windows,15.6
275,Dell,Notebook,12,2.3,37992.3696,0,0,100.45466986113651,Intel Core i7,1000,0,Intel,Windows,15.6
276,Dell,Notebook,8,2.8,58554.72,0,0,127.33567457123111,Intel Core i7,1000,128,AMD,Others/No OS/Linux,17.3
277,Acer,Notebook,8,2.2,39693.6,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,15.6
278,Lenovo,Notebook,4,2.8,26053.92,0,0,106.11306214269258,Intel Core i3,1000,0,Intel,Windows,17.3
279,Lenovo,Notebook,8,2.8,45234.72,0,0,127.33567457123111,Intel Core i7,2000,0,Nvidia,Others/No OS/Linux,17.3
280,Lenovo,Notebook,6,2.8,45767.52,0,0,106.11306214269258,Intel Core i7,1000,128,Nvidia,Windows,17.3
281,Dell,Notebook,4,2.25,22803.84,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Others/No OS/Linux,15.6
282,Lenovo,Gaming,8,2.5,44169.12,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,15.6
283,Lenovo,Notebook,6,2.2,30849.12,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,15.6
284,Acer,Notebook,8,3.0,50669.28,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,15.6
285,Acer,Notebook,12,2.15,35111.52,1,1,141.21199808219862,Intel Core i7,1000,0,Intel,Windows,15.6
286,Lenovo,Notebook,8,1.95,58448.16,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows,15.6
287,Asus,Ultrabook,8,1.7,52054.56,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,15.6
288,Lenovo,Gaming,16,2.5,62817.12,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,15.6
289,Lenovo,Notebook,8,2.2,35112.0528,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux,15.6
290,Acer,Notebook,2,2.19,10602.72,0,0,100.45466986113651,Other Intel Processor,0,16,Intel,Others/No OS/Linux,15.6
291,Asus,Gaming,8,3.0,63243.36,0,0,127.33567457123111,Intel Core i7,1000,0,Nvidia,Windows,17.3
292,HP,Notebook,8,2.54,26053.92,0,0,106.11306214269258,Intel Core i3,1000,0,Intel,Windows,17.3
293,Dell,Notebook,8,2.0,97449.12,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,15.6
294,Lenovo,Notebook,8,2.05,39373.92,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,15.6
295,Lenovo,Gaming,8,3.2,69210.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,15.6
296,Acer,Notebook,8,2.5,52161.12,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others/No OS/Linux,15.6
297,Dell,Workstation,16,3.42,153705.3408,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows,17.3
298,Lenovo,Notebook,6,2.4,26586.72,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows,15.6
299,Asus,Ultrabook,16,1.63,78215.04,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,15.6
300,Asus,Notebook,4,1.3,27119.52,0,0,111.93520355955211,Intel Core i3,0,128,Intel,Windows,14.0
301,Asus,Gaming,16,2.9,113060.16,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
302,Lenovo,Notebook,6,2.8,34578.72,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,Windows,17.3
303,Lenovo,Notebook,8,2.2,29250.72,0,0,100.45466986113651,Intel Core i5,2000,0,Nvidia,Others/No OS/Linux,15.6
304,Asus,Gaming,8,2.5,67399.2,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
305,Lenovo,Notebook,4,2.2,19180.2672,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux,15.6
306,HP,2 in 1 Convertible,16,1.28,105228.0,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,13.3
307,Toshiba,Notebook,8,2.2,55571.04,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,15.6
308,Lenovo,Notebook,8,2.3,43636.32,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,15.6
309,HP,Notebook,4,1.86,24988.32,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows,15.6
310,Lenovo,Notebook,8,1.1,53226.72,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,13.3
311,Dell,Ultrabook,16,1.21,133146.72,1,1,331.2642361026012,Intel Core i7,0,1000,Intel,Windows,13.3
312,MSI,Gaming,16,2.8,111834.72,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,15.6
313,Acer,Notebook,8,2.23,24988.32,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows,15.6
314,Asus,2 in 1 Convertible,2,1.1,14652.0,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,11.6
315,Dell,Notebook,8,2.33,44968.32,0,0,141.21199808219862,Intel Core i5,1000,128,AMD,Windows,15.6
316,HP,2 in 1 Convertible,16,1.29,130482.72,1,1,331.2642361026012,Intel Core i7,0,1000,Intel,Windows,13.3
317,Lenovo,Notebook,4,1.45,24503.472,0,0,117.82653006268643,Other Intel Processor,0,0,Intel,Others/No OS/Linux,13.3
318,HP,Notebook,8,1.95,52214.4,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,14.0
319,Acer,Notebook,4,1.4,25840.8,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,11.6
320,HP,Notebook,8,1.48,68837.76,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,14.0
321,Lenovo,Notebook,4,2.79,31381.92,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,Windows,17.3
322,Asus,Notebook,8,2.0,58288.32,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,14.0
323,HP,Notebook,8,2.1,48058.56,0,1,100.45466986113651,Intel Core i7,1000,0,Intel,Windows,15.6
324,Acer,Notebook,8,2.2,35111.52,0,0,100.45466986113651,AMD Processor,0,256,AMD,Windows,15.6
325,Lenovo,Notebook,4,1.44,15557.76,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,14.0
326,Acer,Notebook,6,2.23,29250.72,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Windows,15.6
327,Asus,Ultrabook,8,1.7,55938.672,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,15.6
328,HP,Ultrabook,8,1.26,71128.8,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows,12.5
329,Dell,Notebook,32,2.06,140605.91999999998,1,0,282.42399616439724,Intel Core i7,0,1000,Nvidia,Windows,15.6
330,MSI,Gaming,8,2.7,63882.72,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
331,Toshiba,Notebook,8,2.0,50243.04,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows,15.6
332,Asus,Notebook,8,2.0,71075.52,0,0,157.3505121487356,Intel Core i7,1000,256,Intel,Windows,14.0
333,Lenovo,Notebook,4,1.85,23922.72,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows,15.6
334,Asus,Gaming,8,2.5,53226.72,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,15.6
335,HP,Notebook,8,1.48,67559.04,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,14.0
336,Dell,Ultrabook,8,1.9,55890.72,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows,15.6
337,HP,Notebook,8,1.84,60952.32,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,15.6
338,Asus,Notebook,4,2.0,14651.4672,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux,15.6
339,Dell,Notebook,8,2.0,60885.72,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,15.6
340,Dell,Notebook,4,2.2,14646.672,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux,15.6
341,Lenovo,Notebook,12,2.2,47898.72,0,0,141.21199808219862,AMD Processor,2000,0,AMD,Windows,15.6
342,HP,Notebook,8,2.1,38148.48,0,1,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows,15.6
343,Lenovo,2 in 1 Convertible,16,1.4,111834.72,1,1,316.96506044349616,Intel Core i7,0,512,Intel,Windows,13.9
344,Dell,Ultrabook,8,1.2,84129.12,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,13.3
345,Lenovo,Gaming,16,2.4,60153.12,0,1,141.21199808219862,Intel Core i7,2000,256,Nvidia,Windows,15.6
346,HP,Notebook,2,1.44,14865.12,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,14.0
347,Dell,Ultrabook,16,1.88,85672.1088,0,0,141.21199808219862,Intel Core i7,0,768,Intel,Windows,15.6
348,Asus,2 in 1 Convertible,4,1.5,19980.0,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,11.6
349,Dell,Ultrabook,8,1.9,35324.64,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows,15.6
350,Dell,Notebook,16,2.06,108020.9376,1,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows,15.6
351,HP,Notebook,8,1.84,69477.12,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,15.6
352,MSI,Gaming,8,2.7,75071.52,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows,17.3
353,HP,Workstation,8,2.6,92615.0256,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,15.6
354,Toshiba,Notebook,16,2.4,74751.84,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,15.6
355,Dell,Notebook,8,2.02,51729.55199999999,0,0,141.21199808219862,Intel Core i7,2000,128,AMD,Windows,15.6
356,Lenovo,Notebook,4,2.2,17155.627200000003,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux,15.6
357,Dell,Gaming,8,2.65,53226.72,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows,15.6
358,Dell,Notebook,8,2.36,29696.6736,1,0,100.45466986113651,Intel Core i5,2000,0,Intel,Windows,15.6
359,Dell,Notebook,8,1.36,76030.56,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,14.0
360,HP,Notebook,4,1.86,23389.92,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows,15.6
361,Asus,Notebook,8,2.0,50349.6,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,14.0
362,Lenovo,Notebook,6,2.8,38308.32,0,0,106.11306214269258,Intel Core i5,1000,128,Nvidia,Windows,17.3
363,HP,Notebook,8,1.86,34045.92,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows,15.6
364,Lenovo,Notebook,8,2.2,26586.72,0,0,100.45466986113651,Intel Core i3,0,256,Nvidia,Others/No OS/Linux,15.6
365,HP,Notebook,8,2.04,20725.92,0,0,100.45466986113651,Other Intel Processor,2000,0,Intel,Windows,15.6
366,Dell,Notebook,8,2.8,57808.8,0,0,127.33567457123111,Intel Core i5,1000,128,AMD,Windows,17.3
367,Lenovo,Gaming,8,2.4,43103.52,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Others/No OS/Linux,15.6
368,Dell,Notebook,8,2.33,47898.72,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows,15.6
369,HP,Ultrabook,8,1.36,93240.0,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows,14.0
370,Asus,2 in 1 Convertible,12,2.26,58554.72,1,0,141.21199808219862,Intel Core i7,2000,512,Nvidia,Windows,15.6
371,Acer,Notebook,4,2.1,22697.28,0,0,100.45466986113651,AMD Processor,0,128,AMD,Windows,15.6
372,Asus,Gaming,16,3.25,117162.72,0,1,127.33567457123111,AMD Processor,1000,256,AMD,Windows,17.3
373,Lenovo,Notebook,4,2.6,26053.92,0,0,106.11306214269258,AMD Processor,0,128,AMD,Windows,17.3
374,Dell,2 in 1 Convertible,8,1.62,46300.85279999999,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,13.3
375,HP,Notebook,4,1.91,26053.3872,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows,15.6
376,Lenovo,Netbook,4,1.59,29463.84,0,1,135.0942111925629,Other Intel Processor,0,128,Intel,Windows,11.6
377,Dell,Notebook,4,1.8,16463.52,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows,15.6
378,Asus,Notebook,4,1.5,15238.08,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,14.0
379,Acer,Notebook,8,2.4,45074.88,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux,15.6
380,HP,Gaming,8,3.35,63456.48,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows,17.3
381,Lenovo,Notebook,4,1.85,21498.48,0,0,141.21199808219862,Intel Core i3,0,128,Intel,Others/No OS/Linux,15.6
382,Asus,Gaming,8,2.3,88178.4,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
383,Lenovo,Notebook,8,1.5,58554.72,0,1,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows,14.0
384,Asus,Ultrabook,16,1.1,93181.392,1,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,13.3
385,Lenovo,Ultrabook,8,1.13,121584.96,0,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows,14.0
386,Lenovo,Notebook,4,1.5,29250.72,0,1,165.6321180513006,Intel Core i3,0,128,Intel,Windows,13.3
387,Dell,Workstation,8,2.23,72940.31999999999,0,0,141.21199808219862,Intel Core i5,500,0,AMD,Windows,15.6
388,Dell,Workstation,8,2.0,113752.8,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,15.6
389,Lenovo,2 in 1 Convertible,16,1.42,133679.52,1,0,209.8006828649808,Intel Core i7,0,512,Intel,Windows,14.0
390,Asus,Gaming,8,3.0,55357.92,0,0,127.33567457123111,Intel Core i7,1000,0,Nvidia,Windows,17.3
391,Asus,Gaming,16,3.0,84768.48,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
392,Acer,Notebook,12,2.2,36975.7872,0,1,100.45466986113651,Intel Core i5,1000,0,Nvidia,Windows,15.6
393,MSI,Gaming,8,2.7,71874.72,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows,17.3
394,Dell,Notebook,8,2.33,41498.1936,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Others/No OS/Linux,15.6
395,HP,Ultrabook,4,1.91,26586.72,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows,15.6
396,Lenovo,Notebook,8,2.1,65510.9568,0,1,141.21199808219862,Intel Core i7,0,256,AMD,Windows,15.6
397,Lenovo,Notebook,8,1.9,49976.64,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows,14.0
398,Dell,Workstation,8,1.78,144495.36,1,0,282.42399616439724,Intel Core i7,0,256,Nvidia,Windows,15.6
399,Lenovo,Ultrabook,16,1.13,139860.0,0,1,209.8006828649808,Intel Core i7,0,1000,Intel,Windows,14.0
400,Lenovo,Notebook,4,2.2,16303.68,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows,15.6
401,Asus,Gaming,16,2.9,81465.12,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
402,Lenovo,Notebook,8,2.1,60978.96,0,1,141.21199808219862,Intel Core i5,1000,256,AMD,Windows,15.6
403,Acer,Notebook,8,2.5,46833.12,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others/No OS/Linux,15.6
404,MSI,Gaming,16,2.8,119826.72,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
405,Asus,Ultrabook,8,1.1,99793.44,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,14.0
406,Toshiba,Ultrabook,16,1.2,93080.16,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,13.3
407,Dell,Ultrabook,8,1.36,89510.4,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,14.0
408,Lenovo,Notebook,4,2.2,21791.52,0,0,141.21199808219862,Intel Core i3,500,0,Intel,Windows,15.6
409,Lenovo,Notebook,2,1.15,16221.096,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,11.6
410,Lenovo,Workstation,8,2.67,102564.0,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,15.6
411,Lenovo,Ultrabook,8,1.7,103523.04,0,1,209.8006828649808,Intel Core i7,0,512,Nvidia,Windows,14.0
412,HP,Notebook,4,2.1,24988.32,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Windows,15.6
413,Acer,2 in 1 Convertible,8,1.6,42038.4528,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows,13.3
414,Asus,2 in 1 Convertible,8,1.27,49443.84,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,13.3
415,Dell,Notebook,4,2.3,31909.392,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Others/No OS/Linux,15.6
416,Dell,Notebook,4,1.65,36709.92,0,0,117.82653006268643,Intel Core i3,0,128,Intel,Windows,13.3
417,HP,Ultrabook,8,1.43,79920.0,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,14.0
418,Dell,Notebook,8,2.14,28768.536,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Windows,15.6
419,Lenovo,Ultrabook,8,1.75,64755.44640000001,0,1,157.3505121487356,Intel Core i7,0,256,AMD,Windows,14.0
420,Lenovo,2 in 1 Convertible,16,2.0,101178.72,1,1,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows,15.6
421,Chuwi,Notebook,6,1.4,23922.72,0,1,267.3384360344031,Other Intel Processor,0,0,Intel,Windows,12.3
422,HP,Notebook,8,2.31,76030.56,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,15.6
423,Asus,Notebook,8,2.3,31808.16,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Others/No OS/Linux,15.6
424,Dell,Gaming,16,4.42,149130.72,0,1,169.78089942830815,Intel Core i7,1000,256,Nvidia,Windows,17.3
425,Dell,Gaming,8,2.62,61751.52,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
426,Dell,Notebook,8,2.02,60867.072,0,0,141.21199808219862,Intel Core i7,2000,256,AMD,Windows,15.6
427,Dell,Ultrabook,8,1.6,58554.72,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Others/No OS/Linux,14.0
428,HP,Gaming,12,3.35,106506.72,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
